"","Intercept","TRAITmean","TRAITdiff","STATEmean","STATEdiff","BPdiff"
"1",0.0592820053841044,0.0518877509007998,-0.0108799254018024,-0.094097739564525,0.0502732503431651,0.0174410802727383
"2",0.156066027363033,0.0437188064435742,0.182560849931766,-0.0723092490682283,0.0700281615010232,-0.0834229051774448
"3",0.125358941777305,0.0861470386468241,-0.0482861310600943,-0.165513418813694,0.151866203802828,-0.112059076356707
"4",0.0829469818944259,0.0520003524362956,0.0755116539074279,-0.0382979634858741,0.0901713287770609,-0.0264193700839408
"5",0.0225555790718585,0.0570592472856286,-0.0123818706506066,-0.104871238567586,0.0562004909853148,0.0494446848594761
"6",0.0794070641569229,0.0464974204808817,0.0647849788267254,-0.0904964516410459,0.160923682215123,-0.034397581384699
"7",0.112810917714091,0.139852543026599,0.00572014753968391,-0.188043154968525,0.047589861981238,-0.108275668346667
"8",0.00844309687903102,-0.0100564299448775,0.119746706982661,-0.00719856657033302,0.0822906561946492,-0.0196154784378418
"9",0.189135950329616,0.065453349018824,0.0367012893526843,-0.133621085177873,0.0951639287038741,-0.0693448239804782
"10",0.155089038766491,-0.033530263506092,0.117652540152376,-0.0172131349225974,-0.0697979658370042,-0.046505051592505
"11",0.0616622188743541,0.0296663553569787,0.158048717284794,-0.0758094137547092,0.0178435900383803,-0.162870283032323
"12",0.15425038344617,0.0935670984886684,-0.000611859497513011,-0.0983785457006028,0.127869156715312,0.0524716980357057
"13",0.059912159914159,0.0139965263720909,0.132315015191276,-0.0320558789540077,0.0233332846280688,-0.160740963420643
"14",0.111884269406211,0.0168848056724572,0.107077002030557,-0.0510670061111915,0.0530370547968459,-0.0997053033042713
"15",0.173805075675439,0.145395392840549,0.0375171727485107,-0.24787209322173,0.114266485727908,0.000425961113606543
"16",0.109026567986449,0.110983180810263,0.0174932289089902,-0.127940893201802,0.152531142849747,-0.149241088519083
"17",0.103451659411359,0.0883395001979358,-0.00230571881864778,-0.238287124709676,0.104734753517776,-0.144118833150383
"18",0.0329018495274185,0.162968434353052,0.129132647196422,-0.196182078242911,0.124406427185588,-0.177327179546082
"19",0.0338933627560669,0.227372374141204,0.13331668011876,-0.231877645356929,0.215502674508243,-0.0436546009850855
"20",0.146730514904335,-0.0597124773034869,0.024777612018363,-0.0169849172016886,0.0444430309421526,-0.069858310072611
"21",0.0737833883678227,0.0930886553392677,0.120594102354858,-0.0982310098647873,0.0822679722956256,0.0393971280185563
"22",0.0713806147189432,0.103737475868878,0.0672628951591095,-0.146401871943888,0.0371187717998108,-0.0905007742229541
"23",0.148950370680725,0.0923382721577797,0.143935350329413,-0.123753591606379,0.0702917816241042,-0.0197436784378417
"24",0.0665507003065076,-0.0911214700642348,-0.00611417485723596,0.0528105704330871,0.0173028963405003,-0.0578452353667956
"25",0.147473274424423,0.286065498059488,0.0718653583942537,-0.21041044664357,0.146465880247541,-0.0483050270198905
"26",0.158945963530786,0.189249276256356,0.105511359116894,-0.205509041247288,0.182538716428902,-0.0524799897156927
"27",0.125301583692745,-0.0639147996954281,-0.0409391165062698,0.00714823243624188,0.0410534293991494,0.00687182549623161
"28",0.116882323766945,-0.167397272256295,0.0614168721037551,-0.00444598244389822,-0.0135531768615555,0.00407393057361158
"29",0.139656073757366,0.14046620932993,0.0433240051881908,-0.184197831160385,0.14812096265288,-0.134580278280782
"30",0.0849438272811684,0.0770509265240787,0.103071856292755,-0.13523740448764,0.0880858783629874,-0.0119523006516215
"31",0.0822313574718423,0.06747531879636,0.115210151786195,-0.0651557805175312,0.0708564038399241,-0.109089646603395
"32",0.0994320857365142,0.0116754512527761,-0.00635039914606797,-0.0810461513865727,0.191494075825259,0.00700381707544781
"33",0.0591575001011858,0.0491495850713479,0.0558086187453505,-0.00979186438976116,0.122407696532533,-0.096825762690638
"34",-0.0278560097508423,0.0806416924134616,0.0682559518011038,-0.0831743403279273,0.122296172465982,-0.136883190800231
"35",0.110178246440955,0.130741178824441,0.140941401388855,-0.199446332948396,0.0853324473466072,-0.118800099852716
"36",0.189438812947799,0.0480215438805618,0.0212255270136933,-0.0380755698725659,0.0138522361808165,-0.0578635292945431
"37",0.170804466054836,-0.0201237223605868,0.0408388901928136,-0.129557042791259,0.166384481097082,-0.0217276814727264
"38",0.11771318468269,0.089202025704135,-0.0640873690833661,-0.119346874219798,0.0802831911340803,-0.0570550148616038
"39",0.0197465391997117,0.0544892490334217,0.11481113264883,-0.134622435024615,0.121791656409202,-0.0683432094683298
"40",0.0462763978492912,0.00851643696677158,0.073860668337711,0.0200706810453573,0.097124548755,-0.0150737622394021
"41",0.0482462664733802,0.0307309953867471,0.0770457392638224,0.0509266179536931,0.130898509992768,0.013873880863033
"42",0.0981460165748936,0.00223383952349655,0.01524742539023,-0.148866742028499,0.134124329631558,-0.0970970771326156
"43",0.065398025513617,0.00917165491184039,0.028373622890379,0.000317948205260801,0.0729901651999766,-0.0443213695046312
"44",0.0842846482849636,0.207331223259654,0.029904386001167,-0.170948588503557,0.089150257398043,-0.0757493368071464
"45",0.129222451012969,0.189587392418483,0.0416636722257101,-0.163665266350747,0.115138988956902,-0.0979870412587012
"46",0.0902748943150316,0.0443930801140318,0.00765254999470168,-0.0567923497117509,0.094877563923984,-0.0811084313665989
"47",0.118890054121002,0.0275919975216852,0.0595131848240063,-0.0833745814888005,0.0231218541825829,-0.0726524059472422
"48",0.12470118132767,0.104451213286219,0.0925074793005717,-0.109878960068137,0.0221971174851072,-0.0114536082912884
"49",0.145143106962309,0.0515352483260708,0.045857192363222,-0.142821284677074,0.0644314096161059,-0.0372124444837892
"50",0.0598206511762972,0.107396332729067,0.0948187615669666,-0.00888183105704868,0.175086796853322,-0.0496699334985142
"51",0.153213859775337,0.10875898086844,0.23877909296907,-0.17046299463854,0.0537686519412696,-0.0869434083615819
"52",0.0736613774585174,0.191429109282315,0.117788682735486,-0.172547564017319,0.094394301817336,-0.0952272063419066
"53",0.138563409037066,0.035296847132835,-0.0142345647356677,-0.0948506559850496,0.068565039937045,-0.0374413919312114
"54",0.039472919293347,0.0484122844679906,0.0196298613561341,-0.148196915327646,0.0206301646017446,0.0469310764595312
"55",0.0191134342817344,0.0673817434837309,0.0168695122159255,-0.124749338650112,0.00462091866368253,0.0317874822861351
"56",0.0350141651633306,0.0706216946611269,-0.000181060025497005,-0.181123186895021,0.0174780591101512,0.0381051908290512
"57",0.124891424374078,0.0460151958593621,0.00563805908980641,-0.126101293677496,0.104685536618265,0.00356109491644446
"58",0.0977013125487582,0.0418019891739944,0.0899626144990466,-0.210819743314351,0.0819712565380287,-0.0969797743532489
"59",0.0875730684316186,0.237797644912802,0.0697818187919199,-0.132427037128642,0.0925288204056753,-0.0795767027943952
"60",0.0589055448129671,0.170968575418497,0.186306868293361,-0.240739619524195,0.0672426855298323,-0.141717032691147
"61",0.112298814804721,0.242533388142702,0.0269366780855418,-0.285477286522009,0.0520272262364701,-0.104129309612768
"62",0.161306796540239,0.0605395852661482,0.102703372253939,-0.151093603155368,0.160387152230841,-0.0335563795859645
"63",0.0862469740022326,0.0721347795799757,0.00456088638294939,-0.0253450816241751,0.107118446783125,-0.0683529941738765
"64",0.0879445442731287,0.155522523593907,0.120590493688452,-0.298037080984445,0.0480642291435492,-0.038694833784536
"65",0.11096329838958,0.182431709303676,0.023930707815657,-0.165234572547654,0.0633895468266277,-0.146898418012568
"66",0.0978342434839927,0.213331461102426,0.061268201802079,-0.169438660829208,0.0442741813277908,-0.14037579521565
"67",0.11561328254828,0.0309119461752217,0.123389582426844,-0.162568839686997,0.195689992083004,-0.0445684962340366
"68",0.109157779178964,0.110189984024968,0.0329223557758773,-0.217451268767737,-0.0106240652039175,-0.0871718957099276
"69",0.125059649687956,0.0532889343985689,0.0520635980493107,-0.101771547223007,0.170094803996459,-0.0587434899691707
