"","Intercept","TRAITmean","TRAITdiff","STATEmean","STATEdiff","BPdiff"
"51",0.0157918759233499,0.178127587431579,0.128023548853828,-0.190088321659819,0.147315946002379,-0.0291199164198973
"52",0.0946209860167708,0.230452844109477,0.0972330427186586,-0.156659428064075,-0.0282238961886444,-0.0689661464409589
"53",0.115733864282284,0.244950596665062,0.113267925644057,-0.123284940461554,0.0906669527072283,-0.0859598263131555
"54",0.00276079265799236,0.129826267464514,0.106054261057664,-0.0935890482975299,-0.108042108844949,-0.0736367091962286
"55",0.108877110363054,0.315575939203252,0.0890132515801458,-0.241497544829633,0.0949044873636306,-0.0818088332115648
"56",0.0735575661674486,0.136267590999447,0.114230826521235,-0.0971520074701208,-0.0939640804922768,-0.107948706516257
"57",0.127369540659953,0.237593950132398,0.26239796625329,-0.0839770750982377,0.0645515294715452,0.09399294330123
"58",0.0569958937221581,0.148550473971668,0.0535631994127098,-0.0672096579900656,-0.0789231763322803,-0.0693059619349746
"59",0.051384625063963,0.147410306506942,0.116406566048293,-0.122682549492765,-0.0246958667242566,0.033280493137332
"60",-0.0209290814155042,0.261625709815978,0.100743238396014,-0.180840392139781,0.00714648566245599,-0.0926900371698971
"61",0.190550783559535,0.24276126385955,0.122601261010928,-0.15127470883342,0.0827383067032383,0.0293194520233523
"62",0.0371206778477852,0.223902060934103,0.0739321830467023,-0.157178777048707,-0.0764628950302295,-0.0454379763856308
"63",0.141738059558693,0.0600084520373847,0.1183148729741,-0.000422447485552186,0.00739704628187987,0.0480961278264965
"64",0.0556087368299055,0.233916270509286,0.158640525269936,-0.0625951438735495,-0.00166321839997552,0.0421856310786834
"65",0.258942853086848,0.188482733521991,0.11323933264584,-0.129174482477318,0.0264604212663408,0.0289845754353684
"66",-0.0929774999633718,-0.102255742442839,0.112282097467482,-0.0345851523377345,0.00727647636136989,0.0177197560030956
"67",0.0147128641630824,0.434085202135025,0.101112350113918,-0.190206311969698,-0.00720852645073545,-0.178645530313906
"68",-0.0271285244842666,0.398749903693958,0.0953319891780287,-0.266423155096934,-0.0525715848479709,-0.198755053472034
"69",0.187867278194157,0.25061310604105,0.123508136687613,-0.0684930129006712,0.129157238687643,0.0138338451270244
"70",0.010329249648996,0.200771147766992,0.0996473005634495,-0.163799458184962,-0.0795156393866746,-0.0979384286377558
"71",0.0680342830270616,0.10584512568286,0.158617034888722,-0.101713372321348,0.0557616440596539,-0.0242890063789297
"72",0.112818233018382,0.0222032779289794,0.0498909876276057,0.0750172590813861,0.00286539760158618,0.062038053284633
"73",0.121107395037343,0.132773955092527,0.0362557650665594,0.137440615963737,-0.0857967274456829,0.0569553835244689
"74",0.00893822300446159,-0.00454567819021945,0.233790270434384,-0.00168248953862601,-0.0758904805393563,0.140656789131811
"75",0.0253431671050034,0.120945729399389,0.166780514092281,0.087034453967294,-0.0548261554990342,0.145273984537953
"76",0.144706140444625,0.15434416574574,-0.012362807953994,-0.188572165074242,0.0606795817292321,-0.0103785466596419
"77",0.0525279561898522,0.252418080182314,0.18480203157506,-0.0991322275823515,0.0656334520378771,-0.0966602704947315
"78",0.0853992208015731,-0.0414605227765935,0.0347398354018255,0.172938930717691,0.0401013416959865,0.223427342216764
"79",0.131639474846369,0.249161754617674,0.190573621096791,-0.208218816632453,-0.0807690828220841,-0.116872990514635
"80",0.117714522220228,0.155393392771703,-0.0507340523333623,-0.0912270167676939,0.15739842963303,-0.0699079999829618
"81",0.129310261222958,0.195160733887169,0.0155336532839081,-0.0828359360601976,0.271192318665554,-0.0423104619774152
"82",0.160175242277624,0.22206589932471,0.119480091893949,-0.178613845622818,0.147865175066418,-0.0547090394487187
"83",0.0363334963185733,0.293857674735991,0.0474354686028466,-0.244549833380309,-0.0463807940808175,-0.117417821947448
"84",0.149465312142309,0.109130891315832,0.105617515171979,-0.0505048043067938,0.0612915052307435,-0.0387702305949614
"85",-0.014983475862894,0.289731297005707,0.185141830211823,-0.199855373694304,-0.0374358407900801,-0.0745091050089112
"86",-0.0301498985932627,0.213344186816312,0.144938017325747,-0.089725762602351,0.0184354109946538,0.0167124071922114
"87",0.22278689096343,0.261418505849103,0.0747350312202935,-0.25597561051053,0.0832579945227587,-0.102073923287411
"88",-0.0482464824951238,0.194711206710774,0.126309234769188,-0.156623505056375,-0.0144810017699846,-0.0299967734744044
"89",-0.0818781666788142,0.197122335238301,0.117153170735429,-0.176056653842659,0.0110299658457976,-0.0659610601507899
"90",0.247485946983028,0.202636207514856,0.138650488328732,-0.11182543934715,-0.00147290526631702,-0.0111275183660932
"91",0.0180058645614121,0.11166845684957,0.00643006166462157,-0.0862623703842548,-0.0389755222201023,0.0266417973068643
"92",0.151506302557487,0.204723776859603,0.262911018903823,-0.112901010003263,0.0729584722971748,-0.118306933578204
"93",0.0160563494748226,0.159462532859423,-0.124208975424648,-0.05702933104196,-0.0155073971382869,0.0490235399875187
"94",0.0361752509754568,-0.0665548873617496,-0.0353558450779495,-0.131216095791377,-0.0508308672754717,0.0257443098013362
"95",0.0760002648699128,0.337509749515674,0.313633254861337,-0.127391562117733,0.0132697695194476,0.0190130513809872
"96",0.140757311389041,0.0884064112287416,-0.0897998346297361,0.00280180209377298,-0.000359542241244335,-0.106236027707768
"97",0.12868740293751,0.157424328365555,0.138144643437822,-0.133625768128007,-0.0310540110950257,-0.0647753546812476
"98",0.0836258246177334,0.136086172376972,0.0995998367438622,-0.123462745433821,-0.00642635157751433,-0.0616739029491719
"99",-0.00700854924006195,0.168747163110151,0.170789110068105,-0.0804892469603856,-0.0711270413997149,-0.0693387893357195
"100",0.0938274835571164,0.113002949223624,0.047684636874893,-0.0543799638097502,0.0507248267601227,-0.00690098406522304
"101",0.157669120203543,0.408161242047433,0.120819267534562,-0.329344053956886,0.0403410657505913,-0.0904029069750041
"102",0.0594598557323468,0.0348743443891641,0.0978278468787699,0.0196449538454118,-0.047482996727703,0.0403511249933364
"103",0.0647243643946056,0.38509213235105,0.118623757073335,-0.256547011329789,-0.0256998061502872,0.00912977096907793
"104",0.0663432604235984,0.360084602281691,0.123129177927197,-0.265453282820536,-0.0828949806879384,-0.000755215405870567
"105",-0.0347002204523433,0.22762209196143,0.0741993021138953,-0.151875665549213,-0.108840095845415,-0.0335558555362474
"106",-0.0326996310661048,0.275128017922921,0.053560668693127,-0.214162712007519,-0.0328543334483875,0.0303461431930902
"107",-0.00311560242879747,0.29949507675171,0.184260531524975,-0.140767825604227,0.0878847781827389,-0.047959658661524
"108",0.217659982502242,0.156134862140485,0.0751685425833868,-0.157625029071657,0.0189726016355991,-0.063014598671058
"109",0.115767709099496,0.145238698955914,0.131579620553152,0.0207366982871633,0.0962915657841444,0.0113918781000351
"110",0.0397681092926149,0.249935815592978,0.134749648347403,-0.179815928608237,0.154245317903422,0.0461098568065631
"111",0.0594037843723911,0.239131616212101,0.0457798995112281,-0.174844327336502,-0.0615672799056717,-0.14393816080272
"112",0.170677855605494,0.360267026154207,0.188944625207914,-0.236594592703452,0.124215750409006,0.0432688259885465
"113",0.0300554539155671,0.0470178766797113,-0.0166644757186577,-0.133194566681243,-0.0323199454228349,-0.160145147443553
"114",-0.0420261791387833,0.139903373949488,0.105295607079221,0.0343344627316686,-0.0114609259940303,0.0880497464706973
"115",0.00856220951654398,0.118723700787228,-0.0116539507856363,-0.0408424374946934,0.070979475107633,0.0601102373647642
"116",0.195917430277384,0.292518810682784,0.176150659676089,-0.304683803487102,0.00823608618731169,-0.141706240665105
"117",0.111499776697847,0.2077357281131,0.0879363684651253,-0.0693314681154018,0.0724195771652899,-0.11700252595623
"118",0.0733143001426176,0.236884213245214,0.129050552801008,-0.0988139286526596,-0.073076437445792,0.0014600742260327
"119",0.0639833351300081,0.156118770978283,0.153756736515771,-0.0708328793974615,-0.00198357966454616,-0.0351182917717022
"120",0.0689059862846411,0.258042757062853,0.132426764453725,-0.169842666770309,0.0249780815362961,-0.0320341289183187
"121",0.186362822165257,0.194384729068631,0.196845761888784,-0.227545184871415,0.0809718513771889,-0.0706631614538109
"122",0.0582262058780283,0.242558257036247,0.119626525815587,-0.00729187739970791,-0.00338536796880963,0.0681644849040248
"123",0.118306326593128,0.233671254240507,0.134445025383057,-0.0432486711580795,-0.00830249964560857,0.0670903678629087
"124",0.0899130146729244,0.245347064731776,0.147684836064214,-0.254077070489197,-0.0560774696914897,-0.0880347036436857
"125",-0.0253932752259781,0.200772124524393,0.106329317024987,-0.161922927370869,-0.00103194353816622,0.0852001538406378
"126",0.13143651807796,0.278727606545919,0.147580143474246,-0.113582283910024,0.053369900498122,-0.157056012495514
"127",0.138356583812385,0.156893069428111,0.112037142115753,-0.146026930051357,0.0538589779577983,-0.0258026101145002
"128",0.107539474639128,0.188116540454982,0.12600763405732,-0.128238240425339,0.0476903817280381,-0.0336483366966659
"129",0.0931644411719193,0.163308026118945,0.0952926981124781,-0.0845140485231809,0.0426395487507307,-0.134013373436218
"130",0.147556847912061,0.139846839099629,0.0848789465145552,-0.253410561450402,-0.173538046034424,-0.0105150886714267
"131",0.00605760324052889,0.267458704688632,0.100211905259854,-0.0596398201313461,0.266194859870978,-0.0306592168008181
"132",0.0756334813377321,0.140381820772387,-0.00117018607476574,-0.227666108357615,0.046810180889392,-0.122878984780483
"133",-0.0431780527104832,0.151559785859304,-0.0614386799220648,0.0296243350425779,0.0161806514026228,0.0299945251080711
"134",0.220239318445571,0.157864014610197,0.297546628914886,-0.291741885217599,-0.0516768847026951,-0.0550928944733104
"135",-0.0736799406680534,0.286504715506986,-0.0363279698270557,-0.0121863496677037,0.0350601998420649,-0.130366144978021
"136",0.208123557207802,0.242324933979067,0.187390154948695,-0.198820086233897,-0.0747868302350995,-0.0513135510773235
"137",0.0181078285248508,0.257901561367457,-0.0122174850214386,-0.136976337631327,0.178841819497664,-0.0941145751857484
"138",0.063250434441501,0.0966082206878102,0.125868644227212,-0.0465007360089934,-0.0324664201144934,-0.030838800660185
"139",0.0613338457921119,0.18898850129312,-0.00057298502753864,-0.0728005002070801,0.119056772899422,-0.0429376160406263
"140",0.139540962504432,0.167381056401072,0.0769638638305296,-0.177927215650213,0.00300690589427417,-0.00939940624245787
"141",0.110641124918895,0.259092359996827,0.141718447912837,-0.0842344775438838,0.142860065157662,-0.0407591513144071
"142",0.0740980674945877,0.276783195069829,0.117769846199226,-0.165529685613789,-0.0478530091881413,-0.142905449231055
"143",-0.0643522061833125,0.141050386865333,0.0505491123636209,-0.0850158611434924,-0.108905613709816,0.118553378418044
"144",0.189219381912571,0.0888087420065561,0.151315492690772,0.033237674198006,0.114285125849126,0.0260380881865237
"145",0.130730465968171,0.128261436670194,0.146783553334638,0.014395751163734,0.0294103109034301,0.0245464311645112
"146",0.178057889724268,0.0932528404070289,0.0563093206611008,-0.0586581119854391,0.106574327684398,-0.0116393191599111
"147",0.0262814668769148,0.0614635493334394,0.0619752396210739,0.0374209626320011,0.115923431634932,0.0695863897042466
"148",0.0346151732763088,0.181043858129734,0.131239527012233,-0.153603446455116,-0.119833738667348,-0.0132911941964756
"149",0.220307465349869,0.254565021114015,0.0475548428589384,-0.22729045207621,0.0990728009371135,-0.0279889134575422
"150",0.0289132554109666,0.337768779854993,0.146310754192061,-0.36642959474784,0.0160451967751652,-0.191001793490053
"151",0.109353330937542,0.112284653761424,0.0905532391984814,0.0314671523248768,0.0058973813234422,0.0682635204157008
"152",0.0725938241125628,0.27501302873555,0.154630957799119,-0.222168865525064,-0.0166111885942777,-0.138871503485951
"153",0.119580716229106,0.106503176154997,0.116067363691901,-0.0124277423421831,0.0497394731365171,-0.0193885359123474
"154",0.21547895192634,0.248816997613684,0.116745775373759,-0.150683089632211,-0.046002639979863,-0.0353683502217728
"155",0.104275885434202,0.265411428355213,0.0893457968974158,-0.249446309927466,0.000627763958325381,-0.101461359166703
"156",0.095678129205995,0.0680905578745552,0.0814480281434906,-0.040295817679514,-0.0160166251088648,-0.0392254359480513
"157",0.0407068800342605,0.08810331990297,0.0419874977993979,-0.0846410550090059,-0.00271278300885836,-0.0303806126222886
"158",0.0791176047914856,0.281242029719401,0.201882413893898,-0.140170286430488,-0.0154728322121136,-0.0166373786741794
"159",0.0143797873649212,0.321032642701374,0.199749163958786,-0.241813555976222,0.0179829451233288,0.0256519081399564
"160",-0.00264999044941193,0.328428496633212,0.171500915747956,-0.219310244075146,0.0181434643872188,-0.00447086872210122
"161",0.162946891581709,0.166686645493963,0.11001492771978,-0.100025846061712,-0.0674565171697206,-0.112162947245675
"162",0.00232688748479105,0.229984570320321,0.0763754730532408,-0.139447567445196,0.143643972991854,0.00607913728500787
"163",0.117836741438474,0.161906979662925,0.164347115149311,-0.123278670556814,-0.110974632010919,-0.055663670619307
"164",0.0762734368340509,0.0318573432333724,0.133776002995179,0.0564491142179445,-0.0612244788463503,-0.0731190136338328
"165",0.0724873336176863,0.37028665928998,0.0679665509518729,-0.24634418111256,0.0597868624670141,-0.0497015850245721
"166",0.226478676804131,0.233083295742874,0.0982176337307252,-0.263314124911803,0.0889740901858275,-0.211434435598562
"167",-0.0222230134403622,0.28815635424626,0.0814733607291102,-0.16550599911004,0.0157875860786991,0.0727535814877219
"168",0.269526693979138,0.0137018051944595,0.376264660235529,0.0114325930674202,-0.184119903940608,-0.0751094337697659
"169",0.0213599960159431,0.190769442313705,-0.0810091375244576,-0.180491826164841,0.12984728860516,0.102383804365331
"170",0.0424924727807494,0.20431098412505,0.022984667374644,-0.17202831238945,0.119503446828735,0.00648341280356984
"171",0.0475043501275324,0.163268294788831,0.199711134052685,-0.0840136792771937,-0.102752272727911,-0.0687705002864743
"172",0.133377823226893,0.11556755593292,0.0889220574833566,0.056536903220243,-0.00759004073548802,0.0395723111212031
"173",0.0215262473998519,0.381373004650969,0.124384824415556,-0.207480280148069,-0.00713876304117162,-0.0847006837345238
"174",-0.072750648738378,0.258277572882743,0.149963016912852,-0.320612704795229,0.0039829460843015,-0.102019571797242
"175",0.0108691860811285,0.345012713296362,0.0840119185018701,-0.12333281738677,0.0360245583702923,-0.118571064795487
"176",0.103440259487607,0.348937072407769,0.210499517187343,-0.202898495687592,0.039507926077324,-0.0694701037019996
"177",0.0579160570013881,0.312926695377564,0.208041708182837,-0.340753175527224,0.0931335758695765,0.0266477706248316
"178",0.109566768591573,0.29252952673077,0.0583723731696668,-0.0416006892892478,-0.0132383430179215,-0.0713503380876391
"179",0.177139378265,0.175981539358412,0.0694846562893476,-0.288775236486418,0.0426181377249306,-0.0607677021804156
"180",0.0476101446599835,0.307497192165865,0.163793703089654,-0.166986678561359,-0.0173532561339497,-0.164272349443839
"181",0.0496142763326006,0.238887827298114,0.0985792002686167,-0.13422391291806,0.032800125416801,-0.0868527097986289
"182",0.101801194694256,0.22312428462333,0.034287246810054,-0.246513161362519,0.0978331834096863,-0.0485961965958455
"183",0.250011305725618,0.306523478815657,0.20964299730437,-0.257807491322308,-0.0484146443494376,-0.109698168803594
"184",0.237843159785801,0.0737188069918956,0.0825919782263894,-0.0810526162400228,-0.0485719824348355,-0.19742550478237
"185",0.261008529207848,0.140325210680688,0.0234567717633783,-0.0984915148914819,0.0208010134818655,-0.137405645641658
"186",0.271193606049021,0.0996661177880733,-0.0114876020330381,-0.152464314892613,0.140560960901341,-0.0528876274686663
"187",0.142795074592546,0.39878420152602,0.210611765150601,-0.199882889549466,0.123288238614586,-0.110856148320417
"188",0.128447614657023,0.320259678721578,0.00995212154769502,-0.39667876017205,0.0459992686349139,-0.0703386167658913
"189",0.0357816757033943,0.508303035971394,0.162469656454511,-0.337555408494888,0.00894114021951728,-0.0994311157721264
"190",0.0100041844889608,0.301596570599904,0.146953016968976,-0.260502074918622,-0.0122524089844042,-0.0368384456814959
"191",0.166931225939237,0.239073074725728,0.0261759637619109,-0.172910570505328,0.108261684493037,-0.108392479157925
"192",0.117495246278798,0.193411321192312,0.144276828526658,-0.103118775230961,0.142435756793564,0.0415629221894304
"193",0.0278140885058463,0.25515338550752,0.0889244138183275,-0.168385980066054,0.0519982660861693,0.0125443886828558
"194",0.141479631183897,0.256452537828016,0.129313064594485,-0.201834138626517,-0.0138624878980092,-0.0616129678827321
"195",0.196867736905261,0.145407026306952,0.124485880448317,-0.0365133039600137,0.045736138665896,0.07174704006611
"196",0.015189981351933,0.156789311670035,0.0585504097681218,-0.120072941209102,0.0245592354873443,-0.0866927489467547
"197",0.138918368273443,0.244845707984369,0.121652788623787,-0.142637938420591,0.0539147170352429,0.0414658871590197
"198",0.10359889658155,0.178907795905635,0.0256810923140797,-0.156919812079763,0.0341466456101376,-0.0407382290866855
"199",0.0659163666993103,0.185239586780688,-0.0858149932411126,-0.116084175055824,0.0836096405292288,-0.104823547893132
"200",0.0307261909772166,0.118047052642383,-0.038679196896558,-0.0582949750609977,0.138106809644095,-0.142935938666514
"201",-0.00016955828325652,0.101614987387017,-0.0469894378472592,-0.0877014348779207,0.119908158186239,-0.126902362238944
"202",0.0537681109616238,0.0254397055684961,0.0141641814889888,-0.0662741153571674,0.0373156268009748,-0.0864893057235762
"203",0.166939400938471,0.166768140845406,0.131244650670953,-0.0243738053414776,0.039419658959487,-0.0320566204642279
"204",0.0114463703218828,0.297710411855985,0.112127618522368,-0.273095697981255,0.000540619672632484,-0.0957057691007887
"205",0.0486910431723211,0.281362207979693,0.156637770600903,-0.124471911147065,0.122083639154005,0.0499394219197863
"206",0.196333230590444,0.232675595050616,0.102516467256555,-0.175784574728221,0.0915953987865382,-0.0806317180734356
"207",0.0744987657628306,0.193833605113189,0.183215189817734,-0.0400067232896597,0.06530755868741,0.0765474732454603
"208",0.0562244158811732,0.239657077141177,0.0952112793882716,-0.161295457622995,-0.0536832679275249,-0.158625842699803
"209",0.271824319454217,0.193645151568701,0.142538343673402,-0.141924536886937,0.153352183206267,-0.0284901079455012
"210",0.0695489499151632,0.16961506217819,0.0754613732440549,-0.00616599783796663,0.0154001697370599,0.046210912429365
"211",0.0992947013395283,0.268278843414244,0.141909492686355,-0.30239031169184,-0.0301624548686264,-0.176879735451326
"212",0.113283664260822,0.231980572560279,0.109023648084063,-0.139771142621845,0.164120332687712,0.0382584600840054
"213",0.0664978823378935,0.174206522907594,0.184931159543401,-0.0815053113952979,-0.0104343160065316,-0.128133379195574
"214",0.0742827943657045,0.186836781391969,0.1604577793691,-0.06687455075797,0.000811719487041755,-0.0991480836715771
"215",0.149327502022926,0.135720170669551,-0.0372432305424526,-0.172865288109748,-0.0278286307427501,-0.0420351011225936
"216",0.233889393881864,0.32722440624297,0.196054003565124,-0.222777138521105,0.142274608056331,-0.187302600102817
"217",0.00939209936545091,0.0889604408875515,0.10844337808783,-0.0185050248050666,-0.234166624928404,0.1340750955785
"218",0.13667236076514,0.201916605351564,0.0558656525063082,-0.0855466608192935,-0.0695393005080193,-0.0731108305696671
"219",0.0557218905177272,0.284629137512126,0.124838066958877,-0.278046130348127,0.0120437360219959,-0.0814293992158136
"220",0.140651641390496,0.0068766865043379,0.0629332220391859,-0.0534720223045628,-0.0443946275372824,-0.0467929525982519
"221",0.105464680190178,0.164755501058191,-0.0594619156146489,-0.0189083118040228,0.0796048688876821,0.0638026493965399
"222",0.195606088661002,0.14939099316596,0.174510204849052,-0.190440103801629,0.091154585553787,-0.185522230564905
"223",0.00467035336068686,0.272635937496769,-0.107759232266562,-0.149646136741052,0.106618075863841,-0.0941549362609153
"224",0.204801663191194,0.219191648354526,0.29990711101816,-0.0947071367192129,-0.0600665946442966,-0.0177447837214224
"225",-0.0196935684258058,0.121294497185875,0.0747316097889637,-0.191484650231689,-0.040576379860401,0.00875895717712277
"226",0.0721638658653342,0.193634849461597,-0.152035082592845,0.0179262387089468,0.00561922331734788,0.00339622519436159
"227",0.083199881507989,0.0166097430039488,0.11167411518376,-0.157369973822949,0.0337644143551683,0.0230062293149483
"228",0.107693586349898,0.366817713167802,0.166607264441702,-0.0414301786558083,-0.0361749265698332,-0.0090437584452985
"229",0.10780330569831,0.26323317139683,0.0348694270843589,0.00762428843220375,0.0887588615320181,-0.113325607913067
"230",0.0982947028538947,0.0119269349459119,0.0353130771638129,-0.0682815387426325,0.0200648655622869,0.0222167850704905
"231",0.115498410556833,0.0282151300832496,0.0585875528632911,-0.069674331332689,0.00908289048584187,0.0392278445008895
"232",0.0719507667750173,0.353669933743106,0.179278466605339,-0.260359789730709,0.0612271118675271,-0.0935432889406048
"233",0.130033988454832,0.0911404653205801,0.0619686532217337,-0.0892588081048512,0.00158978112676014,-0.0270010722556711
"234",0.230118460964331,0.243576434259246,0.220302440013139,-0.109637489477085,0.152824333859457,0.0127332174776479
"235",0.0348872438182711,0.226517968166218,-0.00255128508966426,-0.151234661849266,-0.112876212667639,-0.0997021447391245
"236",0.0557278132242533,0.279135972036122,0.00188210512201809,-0.223157330614261,0.0657789435535067,0.0229345727653482
"237",0.170290043316483,0.191382400358786,0.177066051138258,-0.0753455293608263,0.0183156797817092,-0.148279930251618
"238",-0.0213859732187399,0.265357493658875,0.00555145564896186,-0.197066996477847,0.0455094006110241,-0.0458165773267252
"239",0.175079806563199,0.030536323231827,0.101723408742869,-0.0224980104402458,-0.0278763245018075,-0.14753630021894
"240",-0.0381624868655761,0.330378541389672,0.0960653634135713,-0.26864734268717,0.0401491646691462,-0.00806690485493872
"241",0.34591253184106,0.355484605484707,0.0723835004752201,-0.0968507246353716,-0.0252135241089731,-0.170420423318739
"242",0.315592053974432,0.422716880207175,0.12239798387349,-0.0927586412150099,-0.0952239420614135,-0.097635929853295
"243",0.104803751165442,0.0685078290408612,0.151658592137221,-0.185132878847576,0.041182593642022,-0.0232933803126568
"244",0.104871885424922,0.364009669610246,0.260346519738832,-0.035822188158813,-0.00394301847919712,0.0277899373428373
"245",0.0947531067683552,0.209022614545963,0.00200169013517503,-0.388306873233666,0.0627227362778261,-0.190748878259097
"246",0.161946266760706,0.205608272115668,0.137072255810247,0.0322079811300123,0.00630416423876652,0.0537334999695886
"247",0.101431883217129,0.117329315881912,0.0917815585600758,-0.158607666858513,-0.0410685558969789,-0.0323618455415646
"248",0.0610436009450883,0.133202577225307,0.0564955004713711,0.00818918399398254,-0.00831990128541286,-0.151575727984198
